symbol,market,concentration_pct,top20_concentration_pct,holder_hhi,largest_holder_pct,ranked_holder_count,concentration_gap_pct,has_data_anomaly,ownership_structure,evidence_count,data_confidence,issuer_key,listing_type,is_primary_listing
JPM_PL,us,17.3105,17.2962,0.007491388404000002,6.6996,20,0.0143000000000022,False,fragmented_or_mixed,4,high,us:JPM_PL,unknown,
JPY,us,33.055,33.055,0.07472236007599999,27.1023,12,0.0,False,dominant_holder,4,high,us:JPY,unknown,
JRSH,us,59.0365,58.8646,0.10142700986,29.1015,20,0.17189999999999372,False,dominant_holder,4,high,us:JRSH,unknown,
JRVR,us,90.6411999999999,74.8474,0.05117000961600001,12.6725,20,15.793799999999905,False,broad_institutional,4,high,us:JRVR,unknown,
JSPR,us,50.4341,45.3419,0.017322862328999995,8.0193,20,5.092199999999998,False,broad_institutional,4,high,us:JSPR,unknown,
JSPRW,us,,,,,16,,False,insufficient_data,0,low,us:JSPRW,unknown,
JTAI,us,14.8219,14.8217,0.016284214420999997,12.6607,20,0.00019999999999953388,False,fragmented_or_mixed,4,high,us:JTAI,unknown,
JUNS,us,41.2769,41.2769,0.056156173600999996,21.9382,20,0.0,False,dominant_holder,4,high,us:JUNS,unknown,
JVA,us,34.9211,33.9088,0.01436178329,7.1938,20,1.0123000000000033,False,fragmented_or_mixed,4,high,us:JVA,unknown,
JWEL,us,14.3641,14.3641,0.019747382569,14.0496,13,0.0,False,fragmented_or_mixed,4,high,us:JWEL,unknown,
JWSM,us,100.0412,100.0412,0.993033501474,99.6503,20,0.0,True,data_anomaly,2,medium,us:JWSM,unknown,
JXG,us,27.7998,27.7998,0.049568794865999986,21.5216,11,0.0,False,dominant_holder,4,high,us:JXG,unknown,
JXN,us,99.2342000000001,62.383,0.030102702040000002,8.6971,20,36.8512000000001,False,broad_institutional,4,high,us:JXN,unknown,
JYD,us,18.8083,18.8071,0.0030961270029999997,2.686,20,0.001200000000000756,False,fragmented_or_mixed,4,high,us:JYD,unknown,
JYNT,us,91.6452000000001,80.1202,0.10532562131200002,27.6197,20,11.525000000000105,False,dominant_holder,4,high,us:JYNT,unknown,
JZ,us,0.0024,0.0024,1.18e-10,0.0007,13,0.0,False,fragmented_or_mixed,4,high,us:JZ,unknown,
JZXN,us,5.4791,5.4791,0.018168191434000006,13.4479,20,0.0,False,fragmented_or_mixed,4,high,us:JZXN,unknown,
K,us,0.6582,0.6214,4.934458e-06,0.1258,20,0.036800000000000055,False,fragmented_or_mixed,4,high,us:K,unknown,
KACL,us,85.8084,85.8084,0.48006528587799996,67.7152,13,0.0,False,dominant_holder,4,high,us:KACL,unknown,
KAI,us,113.3406,73.0458,0.04642078255800001,13.2885,20,40.294799999999995,True,data_anomaly,3,medium,us:KAI,unknown,
KALA,us,1.8669,1.8579,0.00016254472500000004,1.241,20,0.008999999999999897,False,fragmented_or_mixed,4,high,us:KALA,unknown,
KALU,us,102.0129,68.2844,0.045212744736,14.6372,20,33.7285,True,data_anomaly,3,medium,us:KALU,unknown,
KALV,us,126.9191,93.5685,0.056493414597,12.2356,20,33.3506,True,data_anomaly,3,medium,us:KALV,unknown,
KAPA,us,41.6423,41.6423,0.06850359372499999,24.9737,20,0.0,False,dominant_holder,4,high,us:KAPA,unknown,
KARD,us,68.2053,68.2053,0.089284372287,18.9358,20,0.0,False,broad_institutional,4,high,us:KARD,unknown,
KARO,us,84.2781,82.1176,0.352958415444,57.9995,20,2.160499999999999,False,dominant_holder,4,high,us:KARO,unknown,
KAVL,us,30.7646,30.7646,0.047319961028000006,15.3876,20,0.0,False,fragmented_or_mixed,4,high,us:KAVL,unknown,
KAZR,us,20.2558,20.2549,0.0061873003490000005,5.3595,20,0.0009000000000014552,False,fragmented_or_mixed,4,high,us:KAZR,unknown,
KB,us,6.1962,3.8562,0.00013422507400000003,0.7062,20,2.3400000000000003,False,fragmented_or_mixed,4,high,us:KB,unknown,
KBDC,us,76.4098,68.3968,0.06349177047800002,18.3592,20,8.013000000000005,False,broad_institutional,4,high,us:KBDC,unknown,
KBH,us,108.82,66.612,0.03535353396,12.1561,20,42.208,True,data_anomaly,3,medium,us:KBH,unknown,
KBON,us,40.4075,40.1235,0.015472074411000004,7.6293,20,0.2839999999999989,False,fragmented_or_mixed,4,high,us:KBON,unknown,
KBONU,us,19.9668,19.9667,0.003657083676999999,2.8257,20,9.999999999976694e-05,False,fragmented_or_mixed,4,high,us:KBONU,unknown,
KBR,us,101.6457,61.4957,0.032545628061,11.4292,20,40.150000000000006,True,data_anomaly,3,medium,us:KBR,unknown,
KBSX,us,43.466,43.466,0.07451117274600001,25.2353,20,0.0,False,dominant_holder,4,high,us:KBSX,unknown,
KBWR,us,31.8165,30.9063,0.016210002789,11.3197,20,0.9101999999999997,False,fragmented_or_mixed,4,high,us:KBWR,unknown,
KC,us,5.6545,4.9006,0.00030786867800000004,1.3648,20,0.7538999999999998,False,fragmented_or_mixed,4,high,us:KC,unknown,
KCA_U,us,0.2,0.2,4e-06,0.2,1,0.0,False,fragmented_or_mixed,4,high,us:KCA_U,unknown,
KCHV,us,99.5604,77.7634,0.037541870988,8.3256,20,21.796999999999997,False,broad_institutional,4,high,us:KCHV,unknown,
KCHVR,us,,,,,20,,False,insufficient_data,0,low,us:KCHVR,unknown,
KCHVU,us,5.3015,5.3015,0.0007339761930000001,2.0293,20,0.0,False,fragmented_or_mixed,4,high,us:KCHVU,unknown,
KD,us,88.8890000000004,57.5971,0.026336115993,8.8565,20,31.291900000000396,False,broad_institutional,4,high,us:KD,unknown,
KDK,us,70.5665,66.0299,0.046543991869000004,14.2776,20,4.536600000000007,False,broad_institutional,4,high,us:KDK,unknown,
KDP,us,107.6751,72.3426,0.03534452824,8.1112,20,35.332499999999996,True,data_anomaly,3,medium,us:KDP,unknown,
KE,us,89.7476,55.4855,0.022393000416999993,7.3974,20,34.262100000000004,False,broad_institutional,4,high,us:KE,unknown,
KEEL,us,54.7389000000001,37.0326,0.00913688686,4.9523,20,17.7063000000001,False,broad_institutional,4,high,us:KEEL,unknown,
KELYA,us,106.8709,64.7359,0.025491095043000005,6.5492,20,42.135000000000005,True,data_anomaly,3,medium,us:KELYA,unknown,
KELYB,us,94.913,94.913,0.850977385848,92.23,20,0.0,False,dominant_holder,4,high,us:KELYB,unknown,
KEN,us,88.1998000000001,86.608,0.40066617922600006,62.3653,20,1.5918000000000916,False,dominant_holder,4,high,us:KEN,unknown,
KEP,us,1.9014,1.2704,1.2727203999999998e-05,0.2347,20,0.631,False,fragmented_or_mixed,4,high,us:KEP,unknown,
KEQU,us,67.7195,61.5344,0.029321138384,7.9888,20,6.1850999999999985,False,broad_institutional,4,high,us:KEQU,unknown,
KEX,us,104.2817,60.853,0.025170942712000002,8.5924,20,43.4287,True,data_anomaly,3,medium,us:KEX,unknown,
KEY,us,90.4757000000004,56.8641,0.03736135835300001,14.98,20,33.6116000000004,False,broad_institutional,4,high,us:KEY,unknown,
KEYS,us,93.0275000000007,50.2553,0.022351101679,8.5957,20,42.7722000000007,False,broad_institutional,4,high,us:KEYS,unknown,
KEY_PI,us,3.583,3.583,0.00115535564,3.3965,20,0.0,False,fragmented_or_mixed,4,high,us:KEY_PI,unknown,
KEY_PJ,us,0.7452,0.7452,5.2936108000000005e-05,0.7275,17,0.0,False,fragmented_or_mixed,4,high,us:KEY_PJ,unknown,
KEY_PK,us,0.0168,0.0168,1.5458000000000002e-08,0.0111,14,0.0,False,fragmented_or_mixed,4,high,us:KEY_PK,unknown,
KFFB,us,66.0478,66.0112,0.34234794532800006,58.4655,20,0.03659999999999286,False,dominant_holder,4,high,us:KFFB,unknown,
KFII,us,98.4064,76.8603,0.033999044460999994,7.1347,20,21.54610000000001,False,broad_institutional,4,high,us:KFII,unknown,
KFIIR,us,,,,,20,,False,insufficient_data,0,low,us:KFIIR,unknown,
KFIIU,us,5.2052,5.2052,0.0009452557499999999,2.5276,20,0.0,False,fragmented_or_mixed,4,high,us:KFIIU,unknown,
KFRC,us,105.4357,62.5926,0.028833590408,11.0159,20,42.8431,True,data_anomaly,3,medium,us:KFRC,unknown,
KFS,us,76.7944,71.8983,0.04683176539300001,11.6195,20,4.89609999999999,False,broad_institutional,4,high,us:KFS,unknown,
KFY,us,105.1785,68.8024,0.042320022268,14.0897,20,36.376099999999994,True,data_anomaly,3,medium,us:KFY,unknown,
KG,us,161.8399,155.4986,0.7323237171820001,82.9735,20,6.34129999999999,True,data_anomaly,2,medium,us:KG,unknown,
KGC,us,69.4345000000001,35.2457,0.012343274136999996,8.8126,20,34.1888000000001,False,broad_institutional,4,high,us:KGC,unknown,
KGEI,us,71.7156,66.2051,0.081158719019,19.7727,20,5.510499999999993,False,broad_institutional,4,high,us:KGEI,unknown,
KGS,us,93.3910000000001,55.8339,0.027774220063000003,11.2683,20,37.557100000000105,False,broad_institutional,4,high,us:KGS,unknown,
KHC,us,94.5214000000004,61.9371,0.085286292111,27.4617,20,32.5843000000004,False,dominant_holder,4,high,us:KHC,unknown,
KIDS,us,99.4574,76.4661,0.089521950449,26.8708,20,22.99130000000001,False,dominant_holder,4,high,us:KIDS,unknown,
KIDZ,us,0.3624,0.3624,3.389978e-06,0.1678,20,0.0,False,fragmented_or_mixed,4,high,us:KIDZ,unknown,
KIDZW,us,,,,,20,,False,insufficient_data,0,low,us:KIDZW,unknown,
KIM,us,106.6971,65.7586,0.03404412569799999,8.6161,20,40.938500000000005,True,data_anomaly,3,medium,us:KIM,unknown,
KIM_PL,us,0.1945,0.1945,1.9831950000000004e-06,0.1269,15,0.0,False,fragmented_or_mixed,4,high,us:KIM_PL,unknown,
KIM_PM,us,0.4493,0.4493,1.0656189000000001e-05,0.2896,18,0.0,False,fragmented_or_mixed,4,high,us:KIM_PM,unknown,
KIM_PN,us,37.5639,37.5639,0.023930996229,10.8292,20,0.0,False,fragmented_or_mixed,4,high,us:KIM_PN,unknown,
KINS,us,77.0428,52.8726,0.018397544294,6.343,20,24.1702,False,broad_institutional,4,high,us:KINS,unknown,
KITT,us,4.272,4.1769,0.024679500893,15.6474,20,0.0951000000000004,False,fragmented_or_mixed,4,high,us:KITT,unknown,
KITTW,us,,,,,17,,False,insufficient_data,0,low,us:KITTW,unknown,
KKR,us,85.3354000000005,55.9892,0.026981461306,9.3402,20,29.346200000000508,False,broad_institutional,4,high,us:KKR,unknown,
KKR_PD,us,193.8927,184.9012,1.0941422749340002,97.971,20,8.991500000000002,True,data_anomaly,1,low,us:KKR_PD,unknown,
KLAC,us,97.1245000000028,49.6537,0.017672367157,6.5219,20,47.4708000000028,False,broad_institutional,4,high,us:KLAC,unknown,
KLAR,us,72.8751,60.6204,0.04250749322800001,14.5536,20,12.254700000000007,False,broad_institutional,4,high,us:KLAR,unknown,
KLC,us,92.8902,87.9605,0.47728166120300003,68.7494,20,4.929699999999997,False,dominant_holder,4,high,us:KLC,unknown,
KLIC,us,98.1510000000001,57.1813,0.032172216309,14.3107,20,40.969700000000095,False,broad_institutional,4,high,us:KLIC,unknown,
KLRA,us,47.1282,47.0671,0.07278979876700001,20.2643,20,0.06109999999999616,False,dominant_holder,4,high,us:KLRA,unknown,
KLRS,us,85.9211,81.949,0.3010531545519999,54.2217,20,3.9720999999999975,False,dominant_holder,4,high,us:KLRS,unknown,
KLTR,us,68.2553000000001,60.1342,0.040055000954000004,11.1669,20,8.121100000000105,False,broad_institutional,4,high,us:KLTR,unknown,
KLXE,us,32.4169,28.4787,0.009215369587000002,7.4185,20,3.9381999999999984,False,fragmented_or_mixed,4,high,us:KLXE,unknown,
KMB,us,93.6697000000002,48.3856,0.019143753162,6.5219,20,45.28410000000021,False,broad_institutional,4,high,us:KMB,unknown,
KMDA,us,56.2205,55.0075,0.15049357975899996,38.2867,20,1.213000000000001,False,dominant_holder,4,high,us:KMDA,unknown,
KMI,us,83.1484000000003,46.5946,0.025524147402,11.6003,20,36.553800000000294,False,broad_institutional,4,high,us:KMI,unknown,
KMPR,us,92.5775,60.6696,0.030603643216,11.1815,20,31.907899999999998,False,broad_institutional,4,high,us:KMPR,unknown,
KMRK,us,98.0891,98.0891,0.34858863470099993,48.1928,9,0.0,False,dominant_holder,4,high,us:KMRK,unknown,
KMT,us,116.7709,78.4567,0.05802510405299999,13.9295,20,38.3142,True,data_anomaly,3,medium,us:KMT,unknown,
KMTS,us,108.8742,97.261,0.21173208786400002,42.9544,20,11.613200000000006,True,data_anomaly,3,medium,us:KMTS,unknown,
KMX,us,109.292,69.628,0.033805868238,10.8652,20,39.664,True,data_anomaly,3,medium,us:KMX,unknown,
KN,us,105.1975,67.8798,0.04168222961,14.1045,20,37.3177,True,data_anomaly,3,medium,us:KN,unknown,
KNDI,us,15.5579,15.5156,0.016572191478,12.7684,20,0.04230000000000089,False,fragmented_or_mixed,4,high,us:KNDI,unknown,
KNF,us,104.0975,70.3342,0.036061430639999996,11.0048,20,33.7633,True,data_anomaly,3,medium,us:KNF,unknown,
KNRX,us,46.2678,46.2678,0.05661587903999999,17.1084,14,0.0,False,fragmented_or_mixed,4,high,us:KNRX,unknown,
KNSA,us,108.678,63.2846,0.031309168378000005,10.4838,20,45.3934,True,data_anomaly,3,medium,us:KNSA,unknown,
KNSL,us,103.6807,63.9441,0.033461093259000006,10.8563,20,39.7366,True,data_anomaly,3,medium,us:KNSL,unknown,
KNTK,us,106.4588,73.2998,0.049360978516000006,16.192,20,33.15899999999999,True,data_anomaly,3,medium,us:KNTK,unknown,
KNW,us,95.6495,95.649,0.8507294406280002,92.186,20,0.0005000000000023874,False,dominant_holder,4,high,us:KNW,unknown,
KNX,us,106.2585,64.7934,0.029359478833999995,8.5607,20,41.46509999999999,True,data_anomaly,3,medium,us:KNX,unknown,
KO,us,77.9681000000055,40.9353,0.018099215139,9.297,20,37.03280000000551,False,broad_institutional,4,high,us:KO,unknown,
KOD,us,102.9947,80.2865,0.117048177409,31.8307,20,22.70819999999999,True,data_anomaly,3,medium,us:KOD,unknown,
KODK,us,75.0133000000001,63.0403,0.04654391018500001,15.4744,20,11.973000000000098,False,broad_institutional,4,high,us:KODK,unknown,
KOF,us,36.8771,27.3581,0.015822301403000002,11.8329,20,9.518999999999998,False,fragmented_or_mixed,4,high,us:KOF,unknown,
KOP,us,113.3026,75.9643,0.047547291275,14.4062,20,37.338300000000004,True,data_anomaly,3,medium,us:KOP,unknown,
KOPN,us,60.1449000000001,47.791,0.019524445843999996,6.376,20,12.353900000000102,False,broad_institutional,4,high,us:KOPN,unknown,
KORE,us,70.2592,65.8637,0.047806854633,11.951,20,4.395500000000013,False,broad_institutional,4,high,us:KORE,unknown,
KOS,us,73.0164000000001,44.6419,0.013938448489000001,5.8266,20,28.374500000000104,False,broad_institutional,4,high,us:KOS,unknown,
KOSS,us,48.771,48.612,0.13722608460600008,36.7989,20,0.15899999999999892,False,dominant_holder,4,high,us:KOSS,unknown,
KOYN,us,75.0237,53.6918,0.017111829577999997,5.3924,20,21.331900000000005,False,broad_institutional,4,high,us:KOYN,unknown,
KOYNU,us,11.2946,11.2946,0.0029469295839999994,4.6042,20,0.0,False,fragmented_or_mixed,4,high,us:KOYNU,unknown,
KPET,us,75.8478,75.8478,0.14517827317600002,22.2391,8,0.0,False,dominant_holder,4,high,us:KPET,unknown,
KPLT,us,66.9221,65.1516,0.08369988629200001,20.4836,20,1.7704999999999984,False,dominant_holder,4,high,us:KPLT,unknown,
KPLTW,us,,,,,20,,False,insufficient_data,0,low,us:KPLTW,unknown,
KPRX,us,25.5122,25.4407,0.013003951470999996,9.8934,20,0.07150000000000034,False,fragmented_or_mixed,4,high,us:KPRX,unknown,
KPTI,us,81.671,65.8959,0.035855084849,8.6044,20,15.775100000000009,False,broad_institutional,4,high,us:KPTI,unknown,
KR,us,91.1602000000006,52.5191,0.023148224714999995,8.1613,20,38.6411000000006,False,broad_institutional,4,high,us:KR,unknown,
KRAQ,us,38.5311,38.3544,0.016098937302000006,7.3255,20,0.17670000000000385,False,fragmented_or_mixed,4,high,us:KRAQ,unknown,
KRC,us,128.2989,84.3527,0.048119792803,9.8805,20,43.946200000000005,True,data_anomaly,3,medium,us:KRC,unknown,
KREF,us,86.8141000000002,65.2798,0.05249757836400001,17.0713,20,21.5343000000002,False,broad_institutional,4,high,us:KREF,unknown,
KREF_PA,us,24.9135,24.9135,0.012808245171000002,7.3029,19,0.0,False,fragmented_or_mixed,4,high,us:KREF_PA,unknown,
KRG,us,108.6896,74.4234,0.056035803520000003,13.6382,20,34.2662,True,data_anomaly,3,medium,us:KRG,unknown,
KRKR,us,8.4954,8.4954,0.005236757574000001,7.1736,14,0.0,False,fragmented_or_mixed,4,high,us:KRKR,unknown,
KRMD,us,65.7293,55.3922,0.032986760906,11.029,20,10.337099999999992,False,broad_institutional,4,high,us:KRMD,unknown,
KRMN,us,100.1197,55.7198,0.020072322915999998,8.6437,20,44.399899999999995,True,data_anomaly,3,medium,us:KRMN,unknown,
KRNT,us,101.0041,74.7505,0.040155010890999994,9.6386,20,26.25359999999999,True,data_anomaly,3,medium,us:KRNT,unknown,
KRNY,us,80.6606,58.2006,0.024672008312000004,7.902,20,22.46,False,broad_institutional,4,high,us:KRNY,unknown,
KRO,us,97.3672000000001,93.4322,0.349610368538,50.4028,20,3.9350000000001017,False,dominant_holder,4,high,us:KRO,unknown,
KROS,us,101.6099,64.2085,0.027080837528999997,10.0956,20,37.401399999999995,True,data_anomaly,3,medium,us:KROS,unknown,
KRRO,us,87.9766,75.4516,0.042956224056000004,10.6659,20,12.525000000000006,False,broad_institutional,4,high,us:KRRO,unknown,
KRSP,us,60.6153,55.2805,0.025977799285000006,6.956,20,5.334799999999994,False,broad_institutional,4,high,us:KRSP,unknown,
KRSP_U,us,42.0221,41.8959,0.024107501511,9.3763,20,0.1262000000000043,False,fragmented_or_mixed,4,high,us:KRSP_U,unknown,
KRT,us,92.6416000000001,78.3481,0.16571135716699997,30.5814,20,14.293500000000094,False,dominant_holder,4,high,us:KRT,unknown,
KRUS,us,132.3789,103.5517,0.170487501511,37.0097,20,28.82719999999999,True,data_anomaly,2,medium,us:KRUS,unknown,
KRYS,us,112.1008,83.9345,0.06276970435899999,14.7308,20,28.166300000000007,True,data_anomaly,3,medium,us:KRYS,unknown,
KSCP,us,19.6727,18.3839,0.008336765606000003,8.6843,20,1.2887999999999984,False,fragmented_or_mixed,4,high,us:KSCP,unknown,
KSPI,us,69.7201000000002,56.7516,0.06461429381799999,21.4025,20,12.968500000000198,False,dominant_holder,4,high,us:KSPI,unknown,
KSS,us,114.0259,66.3248,0.038079516092,13.9891,20,47.7011,True,data_anomaly,3,medium,us:KSS,unknown,
KT,us,33.2850000000001,23.1613,0.004629438187,4.7584,20,10.123700000000103,False,fragmented_or_mixed,4,high,us:KT,unknown,
KTB,us,102.0838,61.9321,0.033692308919,13.0156,20,40.1517,True,data_anomaly,3,medium,us:KTB,unknown,
KTCC,us,50.9522,48.8917,0.034384904481000005,14.6092,20,2.0604999999999976,False,broad_institutional,4,high,us:KTCC,unknown,
KTOS,us,93.4394000000003,51.5311,0.027977410695,13.3312,20,41.9083000000003,False,broad_institutional,4,high,us:KTOS,unknown,
KTTA,us,68.1998,67.4499,0.043498206787,11.4772,20,0.7498999999999967,False,broad_institutional,4,high,us:KTTA,unknown,
KTTAW,us,,,,,10,,False,insufficient_data,0,low,us:KTTAW,unknown,
KTWO,us,53.5278,53.0074,0.022463262733999997,8.7624,20,0.5204000000000022,False,broad_institutional,4,high,us:KTWO,unknown,
KTWOR,us,,,,,20,,False,insufficient_data,0,low,us:KTWOR,unknown,
KTWOU,us,11.4246,11.4246,0.002463832708,3.5394,12,0.0,False,fragmented_or_mixed,4,high,us:KTWOU,unknown,
KUKE,us,6.7765,6.7765,0.0044677791590000005,6.6839,18,0.0,False,fragmented_or_mixed,4,high,us:KUKE,unknown,
KULR,us,29.976,26.951,0.010126297286000003,6.7399,20,3.0249999999999986,False,fragmented_or_mixed,4,high,us:KULR,unknown,
KURA,us,101.6665,70.1324,0.038986672634,9.7068,20,31.534099999999995,True,data_anomaly,3,medium,us:KURA,unknown,
KUST,us,7.5361,7.5361,0.002276177655,4.5104,20,0.0,False,fragmented_or_mixed,4,high,us:KUST,unknown,
KVAC,us,118.611,118.3447,0.6297529750730003,77.6547,20,0.2663000000000011,True,data_anomaly,2,medium,us:KVAC,unknown,
KVACU,us,0.0484,0.0484,9.640800000000001e-08,0.0228,13,0.0,False,fragmented_or_mixed,4,high,us:KVACU,unknown,
KVHI,us,66.009,56.7647,0.045837733170999984,17.996,20,9.244300000000003,False,broad_institutional,4,high,us:KVHI,unknown,
KVUE,us,92.6553000000005,51.2472,0.019308207001999998,6.4804,20,41.408100000000495,False,broad_institutional,4,high,us:KVUE,unknown,
KVYO,us,106.5004,66.3313,0.028273927568999997,8.3067,20,40.1691,True,data_anomaly,3,medium,us:KVYO,unknown,
KW,us,76.8091000000001,54.6365,0.030786390353,12.6163,20,22.172600000000102,False,broad_institutional,4,high,us:KW,unknown,
KWM,us,31.7971,31.7971,0.019865149531000003,9.7406,20,0.0,False,fragmented_or_mixed,4,high,us:KWM,unknown,
KWR,us,114.8389,78.3902,0.070191091604,20.9607,20,36.4487,True,data_anomaly,3,medium,us:KWR,unknown,
KWY,us,76.7944,71.8983,0.04683176539300001,11.6195,20,4.89609999999999,False,broad_institutional,4,high,us:KWY,unknown,
KXIN,us,1.5561,1.5561,0.00023379425099999998,1.5288,19,0.0,False,fragmented_or_mixed,4,high,us:KXIN,unknown,
KYIV,us,93.5586,92.4693,0.6997270800509999,83.585,20,1.0892999999999944,False,dominant_holder,4,high,us:KYIV,unknown,
KYMR,us,115.8204,87.2137,0.056407204035,10.5246,20,28.606700000000004,True,data_anomaly,3,medium,us:KYMR,unknown,
KYNB,us,28.9184,28.5404,0.013353595865999998,9.8811,20,0.37799999999999656,False,fragmented_or_mixed,4,high,us:KYNB,unknown,
KYTX,us,82.0081,65.2025,0.032618653666999994,7.8576,20,16.8056,False,broad_institutional,4,high,us:KYTX,unknown,
KZIA,us,54.0232,53.8013,0.05341284969500001,19.7036,20,0.2219000000000051,False,broad_institutional,4,high,us:KZIA,unknown,
KZR,us,77.0377999999999,70.224,0.04376343858000001,9.7566,20,6.813799999999901,False,broad_institutional,4,high,us:KZR,unknown,
L,us,80.0765000000003,56.144,0.023999260026000006,7.8124,20,23.932500000000296,False,broad_institutional,4,high,us:L,unknown,
LAB,us,78.836,70.1298,0.08566345288799998,22.68,20,8.706199999999995,False,dominant_holder,4,high,us:LAB,unknown,
LABT,us,0.0006,0.0006,0.022679499898999998,11.6153,8,0.0,False,fragmented_or_mixed,4,high,us:LABT,unknown,
LAC,us,38.0852000000001,27.7691,0.009129168707000002,7.1093,20,10.316100000000098,False,fragmented_or_mixed,4,high,us:LAC,unknown,
LAD,us,113.519,71.3872,0.042190854869999996,10.9206,20,42.1318,True,data_anomaly,3,medium,us:LAD,unknown,
LADR,us,76.4643000000001,53.8105,0.021352445944999996,6.9599,20,22.653800000000096,False,broad_institutional,4,high,us:LADR,unknown,
LAES,us,14.7083,13.6188,0.004208786858000001,5.5921,20,1.0894999999999992,False,fragmented_or_mixed,4,high,us:LAES,unknown,
LAFA,us,79.8848999999999,65.6299,0.040760960967,16.3025,20,14.254999999999896,False,broad_institutional,4,high,us:LAFA,unknown,
LAFAR,us,,,,,20,,False,insufficient_data,0,low,us:LAFAR,unknown,
LAFAU,us,9.3719,9.3719,0.001737953239,2.964,20,0.0,False,fragmented_or_mixed,4,high,us:LAFAU,unknown,
LAKE,us,102.5462,87.918,0.07361202385400001,15.2822,20,14.628199999999993,True,data_anomaly,3,medium,us:LAKE,unknown,
LAMR,us,104.1986,60.721,0.030123880774000005,10.6782,20,43.4776,True,data_anomaly,3,medium,us:LAMR,unknown,
LAND,us,43.9638,33.6789,0.011800476363,6.1634,20,10.2849,False,fragmented_or_mixed,4,high,us:LAND,unknown,
LANDM,us,0.0,0.0,0.0,0.0,5,0.0,False,fragmented_or_mixed,4,high,us:LANDM,unknown,
LANDO,us,8.0775,8.0775,0.004814348623,6.8467,6,0.0,False,fragmented_or_mixed,4,high,us:LANDO,unknown,
LANDP,us,1.2601,1.2601,0.000130901665,1.141,5,0.0,False,fragmented_or_mixed,4,high,us:LANDP,unknown,
LANV,us,91.1643,91.1643,0.6041596056790002,77.2453,20,0.0,False,dominant_holder,4,high,us:LANV,unknown,
LANV_T,us,,,,,20,,False,insufficient_data,0,low,us:LANV_T,unknown,
LAR,us,54.4989000000001,42.7681,0.018374713063000005,9.633,20,11.730800000000102,False,broad_institutional,4,high,us:LAR,unknown,
LARK,us,57.3947,50.1917,0.019498273067000003,6.381,20,7.203000000000003,False,broad_institutional,4,high,us:LARK,unknown,
LASE,us,28.3134,28.1387,0.017309429736999997,9.3157,20,0.1747000000000014,False,fragmented_or_mixed,4,high,us:LASE,unknown,
LASR,us,92.6475000000001,48.1848,0.014768115859999998,6.4111,20,44.46270000000009,False,broad_institutional,4,high,us:LASR,unknown,
LATA,us,85.6729,68.3736,0.027189128268,7.8261,20,17.299300000000002,False,broad_institutional,4,high,us:LATA,unknown,
LATAU,us,7.6688,7.6688,0.002099373302,4.3478,20,0.0,False,fragmented_or_mixed,4,high,us:LATAU,unknown,
LAUR,us,115.5771,73.1079,0.04457056410300001,13.3442,20,42.4692,True,data_anomaly,3,medium,us:LAUR,unknown,
LAW,us,102.2976,85.9192,0.078617568124,13.4917,20,16.3784,True,data_anomaly,3,medium,us:LAW,unknown,
LAWR,us,67.5053,67.5053,0.3859654684949999,61.906,9,0.0,False,dominant_holder,4,high,us:LAWR,unknown,
LAZ,us,96.3637000000003,66.1777,0.035025567447,9.6308,20,30.186000000000305,False,broad_institutional,4,high,us:LAZ,unknown,
LAZR,us,4.8804,4.8801,0.000658525799,2.3203,20,0.000300000000000189,False,fragmented_or_mixed,4,high,us:LAZR,unknown,
LB,us,110.2698,92.3622,0.135626626738,24.6485,20,17.907600000000002,True,data_anomaly,3,medium,us:LB,unknown,
LBGJ,us,6.1095,6.1095,0.0017491704309999998,3.9953,13,0.0,False,fragmented_or_mixed,4,high,us:LBGJ,unknown,
LBRDA,us,96.9829999999999,64.7888,0.025470408785999998,6.902,20,32.19419999999991,False,broad_institutional,4,high,us:LBRDA,unknown,
LBRDK,us,95.6310000000001,56.8637,0.020011320027000006,5.8916,20,38.7673000000001,False,broad_institutional,4,high,us:LBRDK,unknown,
LBRDP,us,22.8107,22.8107,0.011769074837,6.5857,16,0.0,False,fragmented_or_mixed,4,high,us:LBRDP,unknown,
LBRT,us,114.9553,65.07,0.037212653694,13.7773,20,49.8853,True,data_anomaly,3,medium,us:LBRT,unknown,
LBRX,us,108.1903,89.327,0.04985239076399999,11.6918,20,18.863299999999995,True,data_anomaly,3,medium,us:LBRX,unknown,
LBTYA,us,109.7614,76.0379,0.044145951199,13.4759,20,33.7235,True,data_anomaly,3,medium,us:LBTYA,unknown,
LBTYB,us,98.0811,98.0811,0.514168142547,67.7585,20,0.0,False,dominant_holder,4,high,us:LBTYB,unknown,
LBTYK,us,88.1587999999999,66.2746,0.035366111438,11.1069,20,21.884199999999893,False,broad_institutional,4,high,us:LBTYK,unknown,
LC,us,93.5241000000002,62.8689,0.032057267899,11.0601,20,30.655200000000207,False,broad_institutional,4,high,us:LC,unknown,
LCCC,us,90.9962,83.2736,0.07246569557400001,22.1786,20,7.7226,False,dominant_holder,4,high,us:LCCC,unknown,
LCCCR,us,,,,,20,,False,insufficient_data,0,low,us:LCCCR,unknown,
LCCCU,us,14.4024,14.4024,0.003139707161999999,3.3689,20,0.0,False,fragmented_or_mixed,4,high,us:LCCCU,unknown,
